ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-07-16,197.25755589742312,213.87236376243197,228.1685206785652,197.25755589742312,197.25755589742312,23.9689557982158,23.9689557982158,23.9689557982158,3.0864135289074994,3.0864135289074994,3.0864135289074994,20.882542269308303,20.882542269308303,20.882542269308303,0.0,0.0,0.0,221.22651169563892
2024-07-17,197.6092685674796,213.6625052551512,229.02230994899998,197.6092685674796,197.6092685674796,23.658035129611495,23.658035129611495,23.658035129611495,2.8516868273961564,2.8516868273961564,2.8516868273961564,20.806348302215337,20.806348302215337,20.806348302215337,0.0,0.0,0.0,221.2673036970911
2024-07-18,197.96098123753612,214.1787876707442,228.18404573878524,197.96098123753612,197.96098123753612,23.480049950227663,23.480049950227663,23.480049950227663,2.806883217643586,2.806883217643586,2.806883217643586,20.673166732584075,20.673166732584075,20.673166732584075,0.0,0.0,0.0,221.44103118776377
2024-07-19,198.3126939075926,214.56716816055638,229.55798592280254,198.3126939075926,198.3126939075926,23.60914253544005,23.60914253544005,23.60914253544005,3.1248987741706107,3.1248987741706107,3.1248987741706107,20.48424376126944,20.48424376126944,20.48424376126944,0.0,0.0,0.0,221.92183644303265
2024-07-22,199.36783191776212,214.58211809558532,230.11365019984578,199.36783191776212,199.36783191776212,22.772379111532793,22.772379111532793,22.772379111532793,3.1615062699871745,3.1615062699871745,3.1615062699871745,19.61087284154562,19.61087284154562,19.61087284154562,0.0,0.0,0.0,222.1402110292949
2024-07-23,199.71954458781866,215.19527369361336,229.58596371357896,199.71954458781866,199.71954458781866,22.318000447791054,22.318000447791054,22.318000447791054,3.0864135289087624,3.0864135289087624,3.0864135289087624,19.23158691888229,19.23158691888229,19.23158691888229,0.0,0.0,0.0,222.03754503560972
2024-07-24,200.07125725787512,214.18154167051026,229.06879968374267,200.07125725787512,200.07125725787512,21.669003676979546,21.669003676979546,21.669003676979546,2.851686827396055,2.851686827396055,2.851686827396055,18.81731684958349,18.81731684958349,18.81731684958349,0.0,0.0,0.0,221.74026093485466
2024-07-25,200.42296992793166,213.9241076202258,228.47006412441988,200.42296992793166,200.42296992793166,21.18140907732623,21.18140907732623,21.18140907732623,2.8068832176425746,2.8068832176425746,2.8068832176425746,18.374525859683654,18.374525859683654,18.374525859683654,0.0,0.0,0.0,221.6043790052579
2024-07-26,200.7746825979882,214.59154963646293,229.18335798215168,200.7746825979882,200.7746825979882,21.035050476062942,21.035050476062942,21.035050476062942,3.124898774201556,3.124898774201556,3.124898774201556,17.910151701861388,17.910151701861388,17.910151701861388,0.0,0.0,0.0,221.80973307405114
2024-07-29,201.82982060815772,214.68135968609917,228.50136518520725,201.82982060815772,201.82982060815772,19.622146155912063,19.622146155912063,19.622146155912063,3.1615062699867926,3.1615062699867926,3.1615062699867926,16.46063988592527,16.46063988592527,16.46063988592527,0.0,0.0,0.0,221.45196676406977
2024-07-30,202.1815332782142,213.59977304508783,228.31450123563863,202.1815332782142,202.1815332782142,19.069509775586774,19.069509775586774,19.069509775586774,3.0864135289055152,3.0864135289055152,3.0864135289055152,15.983096246681255,15.983096246681255,15.983096246681255,0.0,0.0,0.0,221.25104305380097
2024-07-31,202.53324594827072,213.91102830123896,228.1912495213143,202.53324594827072,202.53324594827072,18.371691132800258,18.371691132800258,18.371691132800258,2.8516868273967515,2.8516868273967515,2.8516868273967515,15.520004305403509,15.520004305403509,15.520004305403509,0.0,0.0,0.0,220.90493708107098
2024-08-01,202.8849586183272,213.6658299999362,227.53818568147287,202.8849586183272,202.8849586183272,17.884538728104985,17.884538728104985,17.884538728104985,2.8068832176498866,2.8068832176498866,2.8068832176498866,15.077655510455099,15.077655510455099,15.077655510455099,0.0,0.0,0.0,220.7694973464322
2024-08-02,203.23667128838372,213.67101731429221,228.53351796105548,203.23667128838372,203.23667128838372,17.786566218400917,17.786566218400917,17.786566218400917,3.1248987741865664,3.1248987741865664,3.1248987741865664,14.661667444214354,14.661667444214354,14.661667444214354,0.0,0.0,0.0,221.02323750678462
2024-08-05,204.29180929855326,213.9796142887187,228.11554772797456,204.29180929855326,204.29180929855326,16.77681123498711,16.77681123498711,16.77681123498711,3.1615062699864094,3.1615062699864094,3.1615062699864094,13.615304965000702,13.615304965000702,13.615304965000702,0.0,0.0,0.0,221.06862053354038
2024-08-06,204.64352196860978,213.5173328396314,227.62897207647188,204.64352196860978,204.64352196860978,16.429685173684835,16.429685173684835,16.429685173684835,3.086413528906779,3.086413528906779,3.086413528906779,13.343271644778056,13.343271644778056,13.343271644778056,0.0,0.0,0.0,221.07320714229462
2024-08-07,204.99523463866626,214.20438063321,228.12959237458975,204.99523463866626,204.99523463866626,15.963389902853589,15.963389902853589,15.963389902853589,2.8516868273966507,2.8516868273966507,2.8516868273966507,13.111703075456939,13.111703075456939,13.111703075456939,0.0,0.0,0.0,220.95862454151984
2024-08-08,205.34694730872278,213.6352507364784,228.73554092163496,205.34694730872278,205.34694730872278,15.72705964045258,15.72705964045258,15.72705964045258,2.806883217648875,2.806883217648875,2.806883217648875,12.920176422803706,12.920176422803706,12.920176422803706,0.0,0.0,0.0,221.07400694917536
2024-08-09,205.69865997877932,214.34402944097525,228.48247888881053,205.69865997877932,205.69865997877932,15.89206049740846,15.89206049740846,15.89206049740846,3.1248987741869594,3.1248987741869594,3.1248987741869594,12.7671617232215,12.7671617232215,12.7671617232215,0.0,0.0,0.0,221.59072047618778
2024-08-12,206.7537979889488,215.20295772132408,229.7940543694721,206.7537979889488,206.7537979889488,15.669879710853007,15.669879710853007,15.669879710853007,3.1615062699781906,3.1615062699781906,3.1615062699781906,12.508373440874815,12.508373440874815,12.508373440874815,0.0,0.0,0.0,222.4236776998018
2024-08-13,207.10551065900532,215.4018092850519,230.27881290955125,207.10551065900532,207.10551065900532,15.560427865966977,15.560427865966977,15.560427865966977,3.086413528899023,3.086413528899023,3.086413528899023,12.474014337067956,12.474014337067956,12.474014337067956,0.0,0.0,0.0,222.6659385249723
2024-08-14,207.45722332906186,215.9645659532346,229.8801300106894,207.45722332906186,207.45722332906186,15.30798191992923,15.30798191992923,15.30798191992923,2.8516868273963576,2.8516868273963576,2.8516868273963576,12.456295092532871,12.456295092532871,12.456295092532871,0.0,0.0,0.0,222.7652052489911
2024-08-15,207.80893599911832,215.8431197634186,230.50256541364578,207.80893599911832,207.80893599911832,15.255670020945013,15.255670020945013,15.255670020945013,2.8068832176520258,2.8068832176520258,2.8068832176520258,12.448786803292986,12.448786803292986,12.448786803292986,0.0,0.0,0.0,223.06460602006334
2024-08-16,208.16064866917486,216.78628803403655,231.10159538125015,208.16064866917486,208.16064866917486,15.569617538590139,15.569617538590139,15.569617538590139,3.1248987742102137,3.1248987742102137,3.1248987742102137,12.444718764379925,12.444718764379925,12.444718764379925,0.0,0.0,0.0,223.730266207765
2024-08-19,209.21578667934438,217.52509675801628,232.16736911676287,209.21578667934438,209.21578667934438,15.545373728689679,15.545373728689679,15.545373728689679,3.1615062699857392,3.1615062699857392,3.1615062699857392,12.38386745870394,12.38386745870394,12.38386745870394,0.0,0.0,0.0,224.76116040803404
2024-08-20,209.56749934940086,217.11003671567715,232.49819085518513,209.56749934940086,209.56749934940086,15.411345603477796,15.411345603477796,15.411345603477796,3.086413528900286,3.086413528900286,3.086413528900286,12.32493207457751,12.32493207457751,12.32493207457751,0.0,0.0,0.0,224.97884495287866
2024-08-21,209.91921201945738,217.8762420465322,232.2511923428559,209.91921201945738,209.91921201945738,15.088041153514562,15.088041153514562,15.088041153514562,2.8516868273962555,2.8516868273962555,2.8516868273962555,12.236354326118308,12.236354326118308,12.236354326118308,0.0,0.0,0.0,225.00725317297193
2024-08-22,210.27092468951386,217.90992043940912,231.78786346213897,210.27092468951386,210.27092468951386,14.919682987747409,14.919682987747409,14.919682987747409,2.8068832176430423,2.8068832176430423,2.8068832176430423,12.112799770104367,12.112799770104367,12.112799770104367,0.0,0.0,0.0,225.19060767726128
2024-08-23,210.62263735957038,218.43003229734512,232.51314072580874,210.62263735957038,210.62263735957038,15.07458531276994,15.07458531276994,15.07458531276994,3.1248987742029155,3.1248987742029155,3.1248987742029155,11.949686538567025,11.949686538567025,11.949686538567025,0.0,0.0,0.0,225.69722267234033
2024-08-26,211.67777536973986,218.8842255486121,233.18958018340396,211.67777536973986,211.67777536973986,14.352021753729252,14.352021753729252,14.352021753729252,3.1615062699853564,3.1615062699853564,3.1615062699853564,11.190515483743896,11.190515483743896,11.190515483743896,0.0,0.0,0.0,226.0297971234691
2024-08-27,212.0294880397964,218.75485982313631,232.84003747254627,212.0294880397964,212.0294880397964,13.928016888616295,13.928016888616295,13.928016888616295,3.0864135289092647,3.0864135289092647,3.0864135289092647,10.841603359707031,10.841603359707031,10.841603359707031,0.0,0.0,0.0,225.9575049284127
2024-08-28,212.38120070985292,218.9059400246891,232.79162175757511,212.38120070985292,212.38120070985292,13.296071348257977,13.296071348257977,13.296071348257977,2.8516868273959624,2.8516868273959624,2.8516868273959624,10.444384520862014,10.444384520862014,10.444384520862014,0.0,0.0,0.0,225.6772720581109
2024-08-29,212.7329133799094,218.301612992183,232.88416472073303,212.7329133799094,212.7329133799094,12.807060896709329,12.807060896709329,12.807060896709329,2.8068832176461935,2.8068832176461935,2.8068832176461935,10.000177679063134,10.000177679063134,10.000177679063134,0.0,0.0,0.0,225.53997427661872
2024-08-30,213.08462604996592,218.44730302569795,232.7810993880728,213.08462604996592,213.08462604996592,12.636184730110061,12.636184730110061,12.636184730110061,3.1248987741956165,3.1248987741956165,3.1248987741956165,9.511285955914444,9.511285955914444,9.511285955914444,0.0,0.0,0.0,225.720810780076
2024-09-03,214.49147673019192,216.4905643295808,231.81624885895422,214.49147673019192,214.49147673019192,10.271616791481854,10.271616791481854,10.271616791481854,3.0864135289060197,3.0864135289060197,3.0864135289060197,7.185203262575834,7.185203262575834,7.185203262575834,0.0,0.0,0.0,224.76309352167377
2024-09-04,214.84318940024846,216.88611559671676,231.78429193616356,214.84318940024846,214.84318940024846,9.387949857068598,9.387949857068598,9.387949857068598,2.8516868273960543,2.8516868273960543,2.8516868273960543,6.5362630296725435,6.5362630296725435,6.5362630296725435,0.0,0.0,0.0,224.23113925731707
2024-09-05,215.19490207030498,216.09665513808906,231.45374518622535,215.19490207030498,215.19490207030498,8.679073224802888,8.679073224802888,8.679073224802888,2.806883217649344,2.806883217649344,2.806883217649344,5.8721900071535424,5.8721900071535424,5.8721900071535424,0.0,0.0,0.0,223.87397529510787
2024-09-06,215.54661474036146,216.96559836481399,231.58790442154285,215.54661474036146,215.54661474036146,8.324285715082445,8.324285715082445,8.324285715082445,3.1248987741960104,3.1248987741960104,3.1248987741960104,5.199386940886433,5.199386940886433,5.199386940886433,0.0,0.0,0.0,223.87090045544392
2024-09-09,216.60175275053098,215.39781046229817,230.38181956371568,216.60175275053098,216.60175275053098,6.35392038304148,6.35392038304148,6.35392038304148,3.1615062699925227,3.1615062699925227,3.1615062699925227,3.1924141130489563,3.1924141130489563,3.1924141130489563,0.0,0.0,0.0,222.95567313357245
2024-09-10,216.95346542058752,215.68088213169997,229.6303043623558,216.95346542058752,216.95346542058752,5.633869062067833,5.633869062067833,5.633869062067833,3.0864135289027725,3.0864135289027725,3.0864135289027725,2.547455533165061,2.547455533165061,2.547455533165061,0.0,0.0,0.0,222.58733448265536
2024-09-11,217.30517809064406,215.33262320111749,229.34534636666027,217.30517809064406,217.30517809064406,4.775334885722067,4.775334885722067,4.775334885722067,2.8516868273957603,2.8516868273957603,2.8516868273957603,1.923648058326307,1.923648058326307,1.923648058326307,0.0,0.0,0.0,222.08051297636612
2024-09-12,217.65689076070052,215.00801600070787,229.1135159187229,217.65689076070052,217.65689076070052,4.13253707716893,4.13253707716893,4.13253707716893,2.8068832176403613,2.8068832176403613,2.8068832176403613,1.325653859528569,1.325653859528569,1.325653859528569,0.0,0.0,0.0,221.78942783786945
2024-09-13,218.00860343075706,214.86550711612708,228.99215725128778,218.00860343075706,218.00860343075706,3.8823621984602905,3.8823621984602905,3.8823621984602905,3.1248987741964034,3.1248987741964034,3.1248987741964034,0.7574634242638874,0.7574634242638874,0.7574634242638874,0.0,0.0,0.0,221.89096562921736
2024-09-16,219.06374144092658,214.34771367547376,228.84741278500576,219.06374144092658,219.06374144092658,2.421823125409094,2.421823125409094,2.421823125409094,3.1615062700000722,3.1615062700000722,3.1615062700000722,-0.7396831445909783,-0.7396831445909783,-0.7396831445909783,0.0,0.0,0.0,221.48556456633568
2024-09-17,219.41545411098306,214.21933254385988,228.63580734557098,219.41545411098306,219.41545411098306,1.9223708031405446,1.9223708031405446,1.9223708031405446,3.086413528904036,3.086413528904036,3.086413528904036,-1.1640427257634915,-1.1640427257634915,-1.1640427257634915,0.0,0.0,0.0,221.33782491412362
2024-09-18,219.76716678103958,214.2659335396992,228.42365638806555,219.76716678103958,219.76716678103958,1.3013964603239006,1.3013964603239006,1.3013964603239006,2.851686827396457,2.851686827396457,2.851686827396457,-1.5502903670725565,-1.5502903670725565,-1.5502903670725565,0.0,0.0,0.0,221.06856324136348
2024-09-19,220.11887945109612,214.20985717230062,228.5291492905111,220.11887945109612,220.11887945109612,0.9077612196125375,0.9077612196125375,0.9077612196125375,2.8068832176393506,2.8068832176393506,2.8068832176393506,-1.8991219980268128,-1.8991219980268128,-1.8991219980268128,0.0,0.0,0.0,221.02664067070864
2024-09-20,220.47059212115258,214.48459691789057,229.16884859226872,220.47059212115258,220.47059212115258,0.9129603208835512,0.9129603208835512,0.9129603208835512,3.1248987741891048,3.1248987741891048,3.1248987741891048,-2.211938453305554,-2.211938453305554,-2.211938453305554,0.0,0.0,0.0,221.38355244203612
2024-09-23,221.52573013132212,214.4635770967204,228.88852739969502,221.52573013132212,221.52573013132212,0.20415613424142726,0.20415613424142726,0.20415613424142726,3.16150626997599,3.16150626997599,3.16150626997599,-2.957350135734563,-2.957350135734563,-2.957350135734563,0.0,0.0,0.0,221.72988626556355
2024-09-24,221.87744280137863,214.32374251479453,228.9980482360021,221.87744280137863,221.87744280137863,-0.06514271813054708,-0.06514271813054708,-0.06514271813054708,3.0864135289052976,3.0864135289052976,3.0864135289052976,-3.151556247035845,-3.151556247035845,-3.151556247035845,0.0,0.0,0.0,221.8123000832481
2024-09-25,222.22915547143512,214.9811883538815,228.6057707994639,222.22915547143512,222.22915547143512,-0.4728359121430814,-0.4728359121430814,-0.4728359121430814,2.851686827396356,2.851686827396356,2.851686827396356,-3.3245227395394377,-3.3245227395394377,-3.3245227395394377,0.0,0.0,0.0,221.75631955929205
2024-09-26,222.58086814149164,214.62903974612217,229.14185335381052,222.58086814149164,222.58086814149164,-0.6731931310431252,-0.6731931310431252,-0.6731931310431252,2.806883217646662,2.806883217646662,2.806883217646662,-3.480076348689787,-3.480076348689787,-3.480076348689787,0.0,0.0,0.0,221.90767501044851
2024-09-27,222.93258081154812,215.623377345972,230.04028183670036,222.93258081154812,222.93258081154812,-0.4971916328656446,-0.4971916328656446,-0.4971916328656446,3.1248987741818066,3.1248987741818066,3.1248987741818066,-3.622090407047451,-3.622090407047451,-3.622090407047451,0.0,0.0,0.0,222.43538917868247
2024-09-30,223.98771882171766,215.50732390980144,230.26792567155624,223.98771882171766,223.98771882171766,-0.8427470965481086,-0.8427470965481086,-0.8427470965481086,3.161506269975607,3.161506269975607,3.161506269975607,-4.004253366523716,-4.004253366523716,-4.004253366523716,0.0,0.0,0.0,223.14497172516957
2024-10-01,224.33943149177412,216.379418794595,230.62476819548166,224.33943149177412,224.33943149177412,-1.041977689605425,-1.041977689605425,-1.041977689605425,3.0864135289020522,3.0864135289020522,3.0864135289020522,-4.128391218507477,-4.128391218507477,-4.128391218507477,0.0,0.0,0.0,223.2974538021687
2024-10-02,224.69114416183066,216.26856867471915,230.58499687037963,224.69114416183066,224.69114416183066,-1.404107929316478,-1.404107929316478,-1.404107929316478,2.851686827396255,2.851686827396255,2.851686827396255,-4.255794756712733,-4.255794756712733,-4.255794756712733,0.0,0.0,0.0,223.2870362325142
2024-10-03,225.04285683188712,216.22711914007425,230.8161999625618,225.04285683188712,225.04285683188712,-1.5819158763890477,-1.5819158763890477,-1.5819158763890477,2.8068832176456504,2.8068832176456504,2.8068832176456504,-4.388799094034698,-4.388799094034698,-4.388799094034698,0.0,0.0,0.0,223.46094095549807
2024-10-04,225.39456950194366,216.74393608206273,230.76666150332554,225.39456950194366,225.39456950194366,-1.4043866636487297,-1.4043866636487297,-1.4043866636487297,3.1248987742050605,3.1248987742050605,3.1248987742050605,-4.52928543785379,-4.52928543785379,-4.52928543785379,0.0,0.0,0.0,223.99018283829494
2024-10-07,226.44970751211318,217.0185325466632,231.96595961984636,226.44970751211318,226.44970751211318,-1.8458264261941892,-1.8458264261941892,-1.8458264261941892,3.1615062699910874,3.1615062699910874,3.1615062699910874,-5.007332696185277,-5.007332696185277,-5.007332696185277,0.0,0.0,0.0,224.603881085919
2024-10-08,226.80142018216972,217.7056676720336,232.06990838117284,226.80142018216972,226.80142018216972,-2.1006871063089965,-2.1006871063089965,-2.1006871063089965,3.086413528898806,3.086413528898806,3.086413528898806,-5.187100635207802,-5.187100635207802,-5.187100635207802,0.0,0.0,0.0,224.7007330758607
2024-10-09,227.15313285222618,217.45404616712972,231.99250624347715,227.15313285222618,227.15313285222618,-2.5250731943396527,-2.5250731943396527,-2.5250731943396527,2.8516868273969522,2.8516868273969522,2.8516868273969522,-5.3767600217366045,-5.3767600217366045,-5.3767600217366045,0.0,0.0,0.0,224.62805965788652
2024-10-10,227.50484552228272,218.28263543663218,232.21673635450847,227.50484552228272,227.50484552228272,-2.768655989514495,-2.768655989514495,-2.768655989514495,2.8068832176488008,2.8068832176488008,2.8068832176488008,-5.575539207163295,-5.575539207163295,-5.575539207163295,0.0,0.0,0.0,224.73618953276824
2024-10-11,227.85655819233924,218.1995273794452,232.73612819219494,227.85655819233924,227.85655819233924,-2.657448709128863,-2.657448709128863,-2.657448709128863,3.1248987742054535,3.1248987742054535,3.1248987742054535,-5.782347483334316,-5.782347483334316,-5.782347483334316,0.0,0.0,0.0,225.19910948321038
2024-10-14,228.91169620250872,218.3442641273462,232.70254893395355,228.91169620250872,228.91169620250872,-3.274979581528364,-3.274979581528364,-3.274979581528364,3.161506269990704,3.161506269990704,3.161506269990704,-6.43648585151907,-6.43648585151907,-6.43648585151907,0.0,0.0,0.0,225.63671662098037
2024-10-15,229.26340887256526,218.23719980773052,233.55598731531168,229.26340887256526,229.26340887256526,-3.573786227216929,-3.573786227216929,-3.573786227216929,3.0864135289077854,3.0864135289077854,3.0864135289077854,-6.660199756124714,-6.660199756124714,-6.660199756124714,0.0,0.0,0.0,225.68962264534832
2024-10-16,229.61512154262178,218.46049447764173,232.43334548331816,229.61512154262178,229.61512154262178,-4.032117476379366,-4.032117476379366,-4.032117476379366,2.851686827396851,2.851686827396851,2.851686827396851,-6.883804303776216,-6.883804303776216,-6.883804303776216,0.0,0.0,0.0,225.5830040662424
2024-10-17,229.96683421267826,217.9284975462644,231.9871045566365,229.96683421267826,229.96683421267826,-4.298677574413192,-4.298677574413192,-4.298677574413192,2.8068832176477905,2.8068832176477905,2.8068832176477905,-7.105560792060983,-7.105560792060983,-7.105560792060983,0.0,0.0,0.0,225.66815663826506
2024-10-18,230.31854688273478,218.5833655003013,233.00761784372187,230.31854688273478,230.31854688273478,-4.198921778972318,-4.198921778972318,-4.198921778972318,3.1248987741904632,3.1248987741904632,3.1248987741904632,-7.323820553162781,-7.323820553162781,-7.323820553162781,0.0,0.0,0.0,226.11962510376247
2024-10-21,231.37368489290432,219.64049646549074,233.46783739450572,231.37368489290432,231.37368489290432,-4.781795776229376,-4.781795776229376,-4.781795776229376,3.1615062699982532,3.1615062699982532,3.1615062699982532,-7.943302046227629,-7.943302046227629,-7.943302046227629,0.0,0.0,0.0,226.59188911667493
2024-10-22,231.72539756296084,219.70533134830998,233.53517914940664,231.72539756296084,231.72539756296084,-5.0477562595555385,-5.0477562595555385,-5.0477562595555385,3.0864135289045382,3.0864135289045382,3.0864135289045382,-8.134169788460078,-8.134169788460078,-8.134169788460078,0.0,0.0,0.0,226.6776413034053
2024-10-23,232.07711023301732,219.2617085376965,233.94162253132743,232.07711023301732,232.07711023301732,-5.46411365485603,-5.46411365485603,-5.46411365485603,2.851686827396557,2.851686827396557,2.851686827396557,-8.315800482252586,-8.315800482252586,-8.315800482252586,0.0,0.0,0.0,226.6129965781613
2024-10-24,232.42882290307384,219.47728952124336,233.59137665791548,232.42882290307384,232.42882290307384,-5.680763166826606,-5.680763166826606,-5.680763166826606,2.8068832176509404,2.8068832176509404,2.8068832176509404,-8.487646384477546,-8.487646384477546,-8.487646384477546,0.0,0.0,0.0,226.74805973624723
2024-10-25,232.78053557313032,219.00920925414582,234.25086720182102,232.78053557313032,232.78053557313032,-5.524450433662885,-5.524450433662885,-5.524450433662885,3.1248987741908567,3.1248987741908567,3.1248987741908567,-8.649349207853742,-8.649349207853742,-8.649349207853742,0.0,0.0,0.0,227.25608513946744
2024-10-28,233.83567358329984,220.5771026265247,234.9105932194,233.83567358329984,233.83567358329984,-5.910856598419952,-5.910856598419952,-5.910856598419952,3.161506269997872,3.161506269997872,3.161506269997872,-9.072362868417823,-9.072362868417823,-9.072362868417823,0.0,0.0,0.0,227.9248169848799
2024-10-29,234.18738625335638,220.7768690833797,235.7031363959796,234.18738625335638,234.18738625335638,-6.106407044032131,-6.106407044032131,-6.106407044032131,3.0864135289012933,3.0864135289012933,3.0864135289012933,-9.192820572933424,-9.192820572933424,-9.192820572933424,0.0,0.0,0.0,228.08097920932425
2024-10-30,234.53909892341292,220.7880371013699,235.6476312079549,234.53909892341292,234.53909892341292,-6.451548765142612,-6.451548765142612,-6.451548765142612,2.851686827396649,2.851686827396649,2.851686827396649,-9.303235592539261,-9.303235592539261,-9.303235592539261,0.0,0.0,0.0,228.08755015827032
2024-10-31,234.89081159346938,221.7445320161689,235.7396164980144,234.89081159346938,234.89081159346938,-6.5968758076992975,-6.5968758076992975,-6.5968758076992975,2.8068832176419583,2.8068832176419583,2.8068832176419583,-9.403759025341255,-9.403759025341255,-9.403759025341255,0.0,0.0,0.0,228.2939357857701
2024-11-01,235.24252426352592,221.83074077977662,236.44806995580143,235.24252426352592,235.24252426352592,-6.369599381457112,-6.369599381457112,-6.369599381457112,3.124898774183558,3.124898774183558,3.124898774183558,-9.49449815564067,-9.49449815564067,-9.49449815564067,0.0,0.0,0.0,228.87292488206882
2024-11-04,236.29766227369538,222.66993756127218,237.05431255018075,236.29766227369538,236.29766227369538,-6.546252636716453,-6.546252636716453,-6.546252636716453,3.1615062700054204,3.1615062700054204,3.1615062700054204,-9.707758906721873,-9.707758906721873,-9.707758906721873,0.0,0.0,0.0,229.75140963697893
2024-11-05,236.64937494375192,222.9810168770298,237.14242478857585,236.64937494375192,236.64937494375192,-6.672086135364659,-6.672086135364659,-6.672086135364659,3.0864135289147807,3.0864135289147807,3.0864135289147807,-9.75849966427944,-9.75849966427944,-9.75849966427944,0.0,0.0,0.0,229.97728880838727
2024-11-06,237.00108761380838,222.9153935277249,237.58535668780922,237.00108761380838,237.00108761380838,-6.946677388695024,-6.946677388695024,-6.946677388695024,2.851686827396355,2.851686827396355,2.851686827396355,-9.798364216091379,-9.798364216091379,-9.798364216091379,0.0,0.0,0.0,230.05441022511334
2024-11-07,237.35280028386492,223.55356802303962,237.83707435056758,237.35280028386492,237.35280028386492,-7.019826369982861,-7.019826369982861,-7.019826369982861,2.806883217645108,2.806883217645108,2.806883217645108,-9.826709587627969,-9.826709587627969,-9.826709587627969,0.0,0.0,0.0,230.33297391388206
2024-11-08,237.70451295392138,224.0912888397818,238.11309349368867,237.70451295392138,237.70451295392138,-6.717858270571575,-6.717858270571575,-6.717858270571575,3.1248987742068124,3.1248987742068124,3.1248987742068124,-9.842757044778386,-9.842757044778386,-9.842757044778386,0.0,0.0,0.0,230.9866546833498
2024-11-11,238.75965096409092,224.92918997296007,239.3258046483974,238.75965096409092,238.75965096409092,-6.646266397857709,-6.646266397857709,-6.646266397857709,3.1615062699813374,3.1615062699813374,3.1615062699813374,-9.807772667839048,-9.807772667839048,-9.807772667839048,0.0,0.0,0.0,232.1133845662332
2024-11-12,239.11136363414744,224.77060813451084,240.16004814698917,239.11136363414744,239.11136363414744,-6.678595108289806,-6.678595108289806,-6.678595108289806,3.0864135289070256,3.0864135289070256,3.0864135289070256,-9.76500863719683,-9.76500863719683,-9.76500863719683,0.0,0.0,0.0,232.43276852585763
2024-11-13,239.46307630420398,225.14291770893652,239.68191696055237,239.46307630420398,239.46307630420398,-6.853319620734085,-6.853319620734085,-6.853319620734085,2.8516868273960623,2.8516868273960623,2.8516868273960623,-9.705006448130147,-9.705006448130147,-9.705006448130147,0.0,0.0,0.0,232.6097566834699
2024-11-14,239.81478897426047,225.7571184350738,240.22658146921702,239.81478897426047,239.81478897426047,-6.819981361410455,-6.819981361410455,-6.819981361410455,2.8068832176440965,2.8068832176440965,2.8068832176440965,-9.626864579054551,-9.626864579054551,-9.626864579054551,0.0,0.0,0.0,232.99480761285002
2024-11-15,240.16650164431698,226.2801273859151,240.58946192764336,240.16650164431698,240.16650164431698,-6.404932144952401,-6.404932144952401,-6.404932144952401,3.124898774199514,3.124898774199514,3.124898774199514,-9.529830919151914,-9.529830919151914,-9.529830919151914,0.0,0.0,0.0,233.76156949936458
2024-11-18,241.22163965448652,228.0118793095552,243.1820243544572,241.22163965448652,241.22163965448652,-5.959741864314477,-5.959741864314477,-5.959741864314477,3.1615062699888865,3.1615062699888865,3.1615062699888865,-9.121248134303363,-9.121248134303363,-9.121248134303363,0.0,0.0,0.0,235.26189779017204
2024-11-19,241.57335232454298,228.6779199309548,242.9381182679479,241.57335232454298,241.57335232454298,-5.859592048830016,-5.859592048830016,-5.859592048830016,3.086413528908288,3.086413528908288,3.086413528908288,-8.946005577738303,-8.946005577738303,-8.946005577738303,0.0,0.0,0.0,235.71376027571296
2024-11-20,241.92506499459952,228.74190067638062,243.71925607512685,241.92506499459952,241.92506499459952,-5.900509723600111,-5.900509723600111,-5.900509723600111,2.8516868273959606,2.8516868273959606,2.8516868273959606,-8.752196550996072,-8.752196550996072,-8.752196550996072,0.0,0.0,0.0,236.0245552709994
2024-11-21,242.27677766465604,229.46972850401255,243.7172705347898,242.27677766465604,242.27677766465604,-5.734127696375219,-5.734127696375219,-5.734127696375219,2.8068832176514085,2.8068832176514085,2.8068832176514085,-8.541010914026627,-8.541010914026627,-8.541010914026627,0.0,0.0,0.0,236.5426499682808
2024-11-22,242.62849033471252,230.28944025770082,244.74534560812492,242.62849033471252,242.62849033471252,-5.189182749387061,-5.189182749387061,-5.189182749387061,3.1248987741922156,3.1248987741922156,3.1248987741922156,-8.314081523579276,-8.314081523579276,-8.314081523579276,0.0,0.0,0.0,237.43930758532545
2024-11-25,243.68362834488204,232.35524973362672,246.69038946780898,243.68362834488204,243.68362834488204,-4.400415341970148,-4.400415341970148,-4.400415341970148,3.161506269996436,3.161506269996436,3.161506269996436,-7.561921611966583,-7.561921611966583,-7.561921611966583,0.0,0.0,0.0,239.28321300291188
2024-11-26,244.03534101493858,233.09354729477494,246.77072494969966,244.03534101493858,244.03534101493858,-4.210877641785176,-4.210877641785176,-4.210877641785176,3.0864135289050427,3.0864135289050427,3.0864135289050427,-7.297291170690219,-7.297291170690219,-7.297291170690219,0.0,0.0,0.0,239.8244633731534
